"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","www.univ-gustave-eiffel.fr/193.50.159.150","443","INFO","-----BEGIN CERTIFICATE----- MIIHgTCCBWmgAwIBAgIQc1Ds3YeQCY1wFJOAbnf/WTANBgkqhkiG9w0BAQwFADBE MQswCQYDVQQGEwJOTDEZMBcGA1UEChMQR0VBTlQgVmVyZW5pZ2luZzEaMBgGA1UE AxMRR0VBTlQgT1YgUlNBIENBIDQwHhcNMjExMjExMDAwMDAwWhcNMjIxMjExMjM1 OTU5WjBtMQswCQYDVQQGEwJGUjEXMBUGA1UECAwOw45sZS1kZS1GcmFuY2UxIjAg BgNVBAoTGVVuaXZlcnNpdGUgR3VzdGF2ZSBFaWZmZWwxITAfBgNVBAMMGCoudW5p di1ndXN0YXZlLWVpZmZlbC5mcjCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoC ggEBAKnCVnpujIVPBh0PaK7xyqIYQU6b3Iyv3KlmRIiCXCz3oIJ514bmQvF3hTN9 +/TPRbL3h2GfpPF/bSSXEs8b5NDsY71287pryQraNz891SFntt+UENsvQcRAVnDK KJCNAMQgTO5mfLu3zOqqs55vmXX0T5jPHv1Z5DZq1aOi4dkEBEEV8gpapQzlE2n5 5Y1z/Sxe+8EOHaxcy9Zd/BHQq8pJWSsylCsTcTVLSctl7kjPIPezSraSI0K84KwO LC+Ypg/pS9g2voeoDx3sVq2hWNkkbG0dFHe9/VoNWrii8AVGnl4od09g8BVEcQlB VQ5d9zLe0pMT0qFNJUooT5Y6MtECAwEAAaOCA0QwggNAMB8GA1UdIwQYMBaAFG8d NUkQbDL6WaCevIroH5W+cXoMMB0GA1UdDgQWBBSjT3Q6TzuQw9N8Y68GI3Va2FaL 4jAOBgNVHQ8BAf8EBAMCBaAwDAYDVR0TAQH/BAIwADAdBgNVHSUEFjAUBggrBgEF BQcDAQYIKwYBBQUHAwIwSQYDVR0gBEIwQDA0BgsrBgEEAbIxAQICTzAlMCMGCCsG AQUFBwIBFhdodHRwczovL3NlY3RpZ28uY29tL0NQUzAIBgZngQwBAgIwPwYDVR0f BDgwNjA0oDKgMIYuaHR0cDovL0dFQU5ULmNybC5zZWN0aWdvLmNvbS9HRUFOVE9W UlNBQ0E0LmNybDB1BggrBgEFBQcBAQRpMGcwOgYIKwYBBQUHMAKGLmh0dHA6Ly9H RUFOVC5jcnQuc2VjdGlnby5jb20vR0VBTlRPVlJTQUNBNC5jcnQwKQYIKwYBBQUH MAGGHWh0dHA6Ly9HRUFOVC5vY3NwLnNlY3RpZ28uY29tMDsGA1UdEQQ0MDKCGCou dW5pdi1ndXN0YXZlLWVpZmZlbC5mcoIWdW5pdi1ndXN0YXZlLWVpZmZlbC5mcjCC AX8GCisGAQQB1nkCBAIEggFvBIIBawFpAHcARqVV63X6kSAwtaKJafTzfREsQXS+ /Um4havy/HD+bUcAAAF9ptUGfwAABAMASDBGAiEAol3K+nZbRBfy/hit8drUWaf+ nO4wegBF2Il+kK4fOxgCIQDKJbrub05GCCtLAmT328c5qBM5gaH2JK04FE+2O8Bg xgB2AEHIyrHfIkZKEMahOglCh15OMYsbA+vrS8do8JBilgb2AAABfabVBj4AAAQD AEcwRQIgFbNQehbPXzRnAeDQLOx9CWdbU/DvN4RclBro53gjvgsCIQCSbvwGKTzb f/AGZYa2h8lupjG1XjvN79/nRc0wnIolEAB2ACl5vvCeOTkh8FZzn2Old+W+V32c YAr4+U1dJlwlXceEAAABfabVBhkAAAQDAEcwRQIgJufcnbrodI6wOtRh45ON7DNb BVCQGtTlMVFMGqNaA58CIQDK4svZFdUWDLSq6Iw0VjrzSB7tMxhyizl2ois7NcRU TTANBgkqhkiG9w0BAQwFAAOCAgEATf5DK//LBtsp0l6vm/0OcxFWu9NPSZTosT0B 1Iu+zir7w6uSNK5WpfSwrAW0s8FF1i7v95iPSn1XmEvf1utO+Pr+H5QKRZazPzo9 wAEVzb9y/z4/TygDwvJgGhMS9hdKKjhL25bwU80mXIgsNp/+e5x2/c2ZzdQwLDDl E4glg1Md5QTqWBqrQitJ9Hkt7UzsuN7xFFH6xTCmfST40ZuUfbOKImwnJIma5FG2 Bp1F5Zn5A1KSaK8rY+jvb1mnFOxCYlcknE0eTSyQ6cEtnGX9RkBIMzb0xfuDO4wG mU4rMEr1lbJN6MViKnihVKdNJq/HJDW2ol9/0Dvt8jcZSpt7Wh6O5xP8I1cokFRX YaaHEfOZ3YyU7e8UZl4hhkErvJOvOO/BeA1b87tH3aikAotjh9BnBvckMWjpiUV7 6WJPQRA/YFHxn96jvhO9dPB69Wf0PBv9BbHxfeoenB05MX/tXqMZkonyKcuuohGs JV3AoWIn8fDIeuCMjPs8KR6QcDnk90agv7w8gNUBOs3n45y7N7hu97bbZOF/1alf FdHxOwb/6zZubPjuT2mSCYLygf9Dfq/fXN8m2yF1yCa0sv5XQ+ZdXDSnFbkc83u7 n9iuuAye3qusdHB8zi6j21oc/FcQd8cgBt59u+NjoETsJtxWigNBTvw0Y9yPgNKa hBbpI1E= -----END CERTIFICATE-----","",""
"cert_commonName","www.univ-gustave-eiffel.fr/193.50.159.150","443","OK","*.univ-gustave-eiffel.fr","",""
"cert_commonName_wo_SNI","www.univ-gustave-eiffel.fr/193.50.159.150","443","INFO","*.u-pem.fr","",""
"cert_subjectAltName","www.univ-gustave-eiffel.fr/193.50.159.150","443","INFO","*.univ-gustave-eiffel.fr univ-gustave-eiffel.fr","",""
"cert_trust","www.univ-gustave-eiffel.fr/193.50.159.150","443","OK","Ok via SAN wildcard and CN wildcard (SNI mandatory)","",""
"cert_chain_of_trust","www.univ-gustave-eiffel.fr/193.50.159.150","443","OK","passed.","",""
"cert_certificatePolicies_EV","www.univ-gustave-eiffel.fr/193.50.159.150","443","INFO","no","",""
"cert_expirationStatus","www.univ-gustave-eiffel.fr/193.50.159.150","443","OK","266 >= 60 days","",""
"cert_notBefore","www.univ-gustave-eiffel.fr/193.50.159.150","443","INFO","2021-12-11 00:00","",""
"cert_notAfter","www.univ-gustave-eiffel.fr/193.50.159.150","443","OK","2022-12-11 23:59","",""
"cert_extlifeSpan","www.univ-gustave-eiffel.fr/193.50.159.150","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","www.univ-gustave-eiffel.fr/193.50.159.150","443","INFO","not present","",""
"cert_crlDistributionPoints","www.univ-gustave-eiffel.fr/193.50.159.150","443","INFO","http://GEANT.crl.sectigo.com/GEANTOVRSACA4.crl","",""
"cert_ocspURL","www.univ-gustave-eiffel.fr/193.50.159.150","443","INFO","http://GEANT.ocsp.sectigo.com","",""
"OCSP_stapling","www.univ-gustave-eiffel.fr/193.50.159.150","443","LOW","not offered","",""
"cert_mustStapleExtension","www.univ-gustave-eiffel.fr/193.50.159.150","443","INFO","--","",""
"DNS_CAArecord","www.univ-gustave-eiffel.fr/193.50.159.150","443","LOW","--","",""
"certificate_transparency","www.univ-gustave-eiffel.fr/193.50.159.150","443","OK","yes (certificate extension)","",""
