"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","svn.anakrys.biz/5.135.151.185","443","INFO","-----BEGIN CERTIFICATE----- MIIFJzCCBA+gAwIBAgISBGSafXZjHIt3gZvUhFgCtN2aMA0GCSqGSIb3DQEBCwUA MDIxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQswCQYDVQQD EwJSMzAeFw0yMTA4MjgwMDE2NDJaFw0yMTExMjYwMDE2NDFaMBwxGjAYBgNVBAMT EW1vdmlhLmFuYWtyeXMuYml6MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKC AQEAsoFn2PLsog0834DgvNW5qiMZfZ1RuZfiKbJ4CkFIkS2qMEoERTmhf9o0u1Lg Zw5ItNkV4wzizxFPHLDWrHXxdZmspf2zADDIQJNk9Xqa/xzKxh+QsYK06KGHGry3 Ber7kIvqs27iblrRVUBI7rcYxc3kOEAAjYBmcxGCfwrxTvF0SX7gGSfCqiLZ2Smg rDoDLykM90/W6n0AxBzTGDs6ivXMtxToucJ9mRDNMb9qQ72cYO5UbfYljggX8/C+ ayII5Blr519LnLpD2CxHaOqPixeDiHxUYUkIO4z5hgZ93e1WBTsLmhQDwT2BuSVv gvGMZ+Fio62LsPixm/L4FrQEwwIDAQABo4ICSzCCAkcwDgYDVR0PAQH/BAQDAgWg MB0GA1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcDAjAMBgNVHRMBAf8EAjAAMB0G A1UdDgQWBBSCBTiRlGvVflfpWYlq5I8ns9+15TAfBgNVHSMEGDAWgBQULrMXt1hW y65QCUDmH6+dixTCxjBVBggrBgEFBQcBAQRJMEcwIQYIKwYBBQUHMAGGFWh0dHA6 Ly9yMy5vLmxlbmNyLm9yZzAiBggrBgEFBQcwAoYWaHR0cDovL3IzLmkubGVuY3Iu b3JnLzAcBgNVHREEFTATghFtb3ZpYS5hbmFrcnlzLmJpejBMBgNVHSAERTBDMAgG BmeBDAECATA3BgsrBgEEAYLfEwEBATAoMCYGCCsGAQUFBwIBFhpodHRwOi8vY3Bz LmxldHNlbmNyeXB0Lm9yZzCCAQMGCisGAQQB1nkCBAIEgfQEgfEA7wB2AFzcQ5L+ 5qtFRLFemtRW5hA3+9X6R9yhc5SyXub2xw7KAAABe4pUjuwAAAQDAEcwRQIgU4jf Hhqe4oyn1F9Zuc+E6UIMcIK6+2hNIJbChcltJ/ECIQDbqwgNjsazZdUpXRgtuWr/ jUiNgMg5atKEUB0euYNPfAB1AH0+8viP/4hVaCTCwMqeUol5K8UOeAl/LmqXaJl+ IvDXAAABe4pUjvsAAAQDAEYwRAIgDMKn4SBNVMzcA8vtDrEZlST9u6ySxrM/r1uU 4r422C8CIFCFCzDjKPdVQ25rtnSb5ZW71B2Tffn9QZhePBVSBFTFMA0GCSqGSIb3 DQEBCwUAA4IBAQAwBFMyMteCwN36Je+fdMvdgY9s4+uoGZWYWJ2KBWyv/n4iqcuL kHFdj+OTLmgaSCj8zG0SNBYxit1r0hejD2vOmzn6yPQsvjv4uUH5ZRf/i7CZ99ZQ vxLN2QAaMUgvSieY71c522xnxfI80aP/sleq9rukDlFDMKdiWsNLRwPnA7kswfgt uiMrfx1VbgVp4dvUbCocqY/apxwJibP6tGL9wUvDJ8pxOw9dPNAoFljUpuL9pj9m lwRlnMQxhKk8957GBDVe1Drn6/WQbKMVPQN9lRcov9VoXTIl7Jtvzq4VjODIM1Ej CrTSm0GTAPwYOsnZy/CE4TM7oZnydcE6z38L -----END CERTIFICATE-----","",""
"cert_commonName","svn.anakrys.biz/5.135.151.185","443","OK","movia.anakrys.biz","",""
"cert_commonName_wo_SNI","svn.anakrys.biz/5.135.151.185","443","INFO","movia.anakrys.biz","",""
"cert_subjectAltName","svn.anakrys.biz/5.135.151.185","443","INFO","movia.anakrys.biz","",""
"cert_trust","svn.anakrys.biz/5.135.151.185","443","HIGH","certificate does not match supplied URI (same w/o SNI)","",""
"cert_chain_of_trust","svn.anakrys.biz/5.135.151.185","443","CRITICAL","failed (chain incomplete).","",""
"cert_certificatePolicies_EV","svn.anakrys.biz/5.135.151.185","443","INFO","no","",""
"cert_expirationStatus","svn.anakrys.biz/5.135.151.185","443","OK","43 >= 30 days","",""
"cert_notBefore","svn.anakrys.biz/5.135.151.185","443","INFO","2021-08-28 00:16","",""
"cert_notAfter","svn.anakrys.biz/5.135.151.185","443","OK","2021-11-26 00:16","",""
