"id","fqdn/ip","port","severity","finding","cve","cwe"
"HPKP","www.univ-paris13.fr/81.194.43.212","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","www.univ-paris13.fr/81.194.43.212","443","INFO","No Server banner line in header, interesting!","",""
"banner_application","www.univ-paris13.fr/81.194.43.212","443","INFO","No application banner found","",""
"cookie_count","www.univ-paris13.fr/81.194.43.212","443","INFO","0 at '/' (30x detected, better try target URL of 30x)","",""
"security_headers","www.univ-paris13.fr/81.194.43.212","443","MEDIUM","--","",""
"banner_reverseproxy","www.univ-paris13.fr/81.194.43.212","443","INFO","--","","CWE-200"
"heartbleed","www.univ-paris13.fr/81.194.43.212","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","www.univ-paris13.fr/81.194.43.212","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","www.univ-paris13.fr/81.194.43.212","443","OK","no session ticket extension","CVE-2016-9244","CWE-200"
"ROBOT","www.univ-paris13.fr/81.194.43.212","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","www.univ-paris13.fr/81.194.43.212","443","OK","supported","","CWE-310"
"secure_client_renego","www.univ-paris13.fr/81.194.43.212","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","www.univ-paris13.fr/81.194.43.212","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","www.univ-paris13.fr/81.194.43.212","443","OK","not vulnerable, no gzip/deflate/compress/br HTTP compression  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","www.univ-paris13.fr/81.194.43.212","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","www.univ-paris13.fr/81.194.43.212","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","www.univ-paris13.fr/81.194.43.212","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","www.univ-paris13.fr/81.194.43.212","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","www.univ-paris13.fr/81.194.43.212","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","www.univ-paris13.fr/81.194.43.212","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=CCBA5FA6F8E56623154B170CFF6E2338E2089F620E14B83DD8B05376665DFDD6","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM-common_primes","www.univ-paris13.fr/81.194.43.212","443","INFO","HAProxy","CVE-2015-4000","CWE-310"
"LOGJAM","www.univ-paris13.fr/81.194.43.212","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"BEAST","www.univ-paris13.fr/81.194.43.212","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","www.univ-paris13.fr/81.194.43.212","443","OK","not vulnerable","CVE-2013-0169","CWE-310"
"winshock","www.univ-paris13.fr/81.194.43.212","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","www.univ-paris13.fr/81.194.43.212","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","www.univ-paris13.fr/81.194.43.212","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","www.univ-paris13.fr/81.194.43.212","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","www.univ-paris13.fr/81.194.43.212","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","www.univ-paris13.fr/81.194.43.212","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_X","www.univ-paris13.fr/81.194.43.212","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_11","www.univ-paris13.fr/81.194.43.212","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_12","www.univ-paris13.fr/81.194.43.212","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_79_win10","www.univ-paris13.fr/81.194.43.212","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_101_win10","www.univ-paris13.fr/81.194.43.212","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_66_win81","www.univ-paris13.fr/81.194.43.212","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_100_win10","www.univ-paris13.fr/81.194.43.212","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-ie_6_xp","www.univ-paris13.fr/81.194.43.212","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","www.univ-paris13.fr/81.194.43.212","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","www.univ-paris13.fr/81.194.43.212","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","www.univ-paris13.fr/81.194.43.212","443","INFO","TLSv1.2 DHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-ie_11_win81","www.univ-paris13.fr/81.194.43.212","443","INFO","TLSv1.2 DHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-ie_11_winphone81","www.univ-paris13.fr/81.194.43.212","443","INFO","No connection","",""
